dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.005, 0.006)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.006, 0.007)",3,4.3426522055065004e-06,9.6499492079697657e-12
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.007, 0.008)",16,2.0395709826533381e-05,1.3254184073161899e-10
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.008, 0.009000000000000001)",377,0.00039727005950593254,3.2543147682476994e-09
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.009000000000000001, 0.01)",695,0.00082098523953226033,6.0762759129310386e-09
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.01, 0.011)",26,2.3221552982098941e-05,1.952181108273344e-10
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.011, 0.012)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.012, 0.013000000000000001)",2,8.2516947394237314e-07,1.8629678676462508e-11
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.014, 0.015)",1,2.9956404367198995e-06,8.9738616261113911e-12
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.015, 0.016)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[200.0, 250.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.0, 0.001)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.001, 0.002)",1,3.1215117554631738e-06,9.7438356394947845e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.002, 0.003)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.003, 0.004)",3,-2.9076643046337808e-06,3.0430161231744957e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.004, 0.005)",1,3.0084462467981491e-06,9.0507488198738702e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.005, 0.006)",6,5.812400928035215e-06,5.9416359056406763e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.006, 0.007)",8,4.1583976350481283e-06,6.9785811384853991e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.007, 0.008)",89,3.254893294120003e-05,7.6793344097506425e-10
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.008, 0.009000000000000001)",2066,0.0015003850812367295,1.8037437139102694e-08
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.009000000000000001, 0.01)",4589,0.0029669127741249668,4.0289493875757005e-08
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.01, 0.011)",144,0.00013060472446472807,1.2740218583255792e-09
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.011, 0.012)",5,1.5352012932599244e-05,4.7383494648086869e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.014, 0.015)",1,2.8560064636965225e-06,8.1567729206763155e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.015, 0.016)",3,2.8087192503470023e-06,3.0236388167398763e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.017, 0.018000000000000002)",1,-3.0260141412634313e-06,9.1567615831262623e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.0, 0.001)",1,3.298818193617968e-06,1.0882201474544914e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.001, 0.002)",7,-1.0203479366458715e-05,7.230986101329752e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.002, 0.003)",15,-3.4175936502221223e-06,1.3089904323434252e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.003, 0.004)",28,1.772137348373837e-05,2.5316422739923559e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.004, 0.005)",37,4.0538105642287565e-05,3.2150547267145945e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.005, 0.006)",42,3.8113048799016639e-05,3.7484816537989748e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.006, 0.007)",91,6.5899096174218858e-05,8.1417424386831319e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.007, 0.008)",1077,0.0008919098561145848,9.6496829222837678e-09
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.008, 0.009000000000000001)",35077,0.025040349586670212,3.111013666244625e-07
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.009000000000000001, 0.01)",82292,0.059213905353937953,7.3093143190014165e-07
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.01, 0.011)",2472,0.0020644198906086117,2.1917327039588383e-08
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.011, 0.012)",114,0.00016429063321337191,9.7890341218467343e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.012, 0.013000000000000001)",27,4.5661071430922614e-05,2.6654320862182432e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.013000000000000001, 0.014)",5,1.6117269186698521e-05,5.2302772752683538e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.014, 0.015)",2,3.5194204483677328e-06,9.9206477039555878e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.015, 0.016)",1,2.9418857155357565e-06,8.6546915632733305e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.017, 0.018000000000000002)",1,-3.3751120621461437e-06,1.1391381432044395e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.018000000000000002, 0.019)",1,2.9883755587170656e-06,8.9303884799375338e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.019, 0.02)",1,3.4807100749497267e-06,1.2115342625856532e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.0, 0.001)",8,1.8826854995585858e-05,8.3412021915945464e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.001, 0.002)",20,3.4396864428613739e-05,1.680362118612888e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.002, 0.003)",35,7.8556044399538907e-05,3.2817944701992838e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.003, 0.004)",40,8.0638963932066175e-05,3.6922223303943049e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.004, 0.005)",72,0.00012676866535166103,6.5744012163268907e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.005, 0.006)",117,0.00025391298485355284,1.0882558773067971e-09
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.006, 0.007)",217,0.00034489013323546789,1.8928893208244327e-09
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.007, 0.008)",2240,0.0041869903934504587,2.0262518500591528e-08
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.008, 0.009000000000000001)",97873,0.17640533859836968,8.7624145005192787e-07
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.009000000000000001, 0.01)",239328,0.4372369751721249,2.1397685408067803e-06
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.01, 0.011)",6932,0.012293910906088607,6.1832819958340065e-08
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.011, 0.012)",194,0.00032867589795541928,1.6705223516201919e-09
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.012, 0.013000000000000001)",30,2.5946984491536144e-05,2.5433375112770344e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.014, 0.015)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.015, 0.016)",1,3.0235226418426472e-06,9.1416891657351413e-12
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.017, 0.018000000000000002)",1,0,0
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.0, 0.001)",5,1.1104946890040259e-05,4.6299305261829292e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.001, 0.002)",11,1.7600389614946819e-05,9.2623538046219078e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.002, 0.003)",17,4.6323055365799629e-05,1.6897338417749789e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.003, 0.004)",16,2.8539546924645363e-05,1.5206349215021322e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.004, 0.005)",36,6.0481633771423626e-05,3.3313325295603876e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.005, 0.006)",46,8.0403977503202157e-05,4.0568759577539312e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.006, 0.007)",64,0.00013389093712242641,5.3554123090844293e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.007, 0.008)",721,0.0012844846528795662,6.2937724298009023e-09
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.008, 0.009000000000000001)",38356,0.06853587677199896,3.4283645525358104e-07
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.009000000000000001, 0.01)",99576,0.17920194005217305,8.8850761525340413e-07
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.01, 0.011)",2931,0.005455620681623986,2.6063603420556557e-08
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.011, 0.012)",78,0.00015537277176986083,7.4718540058269783e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.012, 0.013000000000000001)",11,3.2414038460461631e-06,1.0336850265460905e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.013000000000000001, 0.014)",1,6.5626281097671152e-07,4.3068087707105501e-13
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.014, 0.015)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.015, 0.016)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.001, 0.002)",1,3.168074107376493e-06,1.0036693549829363e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.002, 0.003)",7,4.3980996582865831e-06,5.1404468638476784e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.003, 0.004)",7,9.0142921163909083e-06,6.8014375151122827e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.004, 0.005)",6,1.7250547463083452e-05,5.3290561382838586e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.005, 0.006)",11,4.7322336037184493e-06,9.0242591663985936e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.006, 0.007)",33,5.0902906042947118e-05,2.6876067282594293e-10
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.007, 0.008)",205,0.00032218620204753975,1.8057545146887975e-09
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",13316,0.019080330500777131,1.1898036148382785e-07
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",36226,0.049777621024032472,3.222817833361076e-07
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.01, 0.011)",1069,0.0015539404320180897,9.3168904364506482e-09
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.011, 0.012)",23,3.2601778470326174e-05,2.1592291162312653e-10
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",7,-7.0287964829269091e-06,5.7583679022011645e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",1,3.5368591654775063e-06,1.2509372756422242e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.014, 0.015)",1,3.3535092035690331e-06,1.1246023978422211e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.015, 0.016)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.008, 0.009000000000000001)",2,-1.0402860760542337e-05,1.8834245781564902e-07
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.009000000000000001, 0.01)",2,0.00061339939060501766,1.8946365267245434e-07
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[200.0, 250.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.008, 0.009000000000000001)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.009000000000000001, 0.01)",7,0.0020951528313806287,6.3785637864656599e-07
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[250.0, 300.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.008, 0.009000000000000001)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.009000000000000001, 0.01)",2,9.8444899218148098e-05,9.2754344690192702e-09
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.012, 0.013000000000000001)",1,0,0
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[300.0, 400.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.008, 0.009000000000000001)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3,0.00061785565710412507,1.9100351182999446e-07
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.008, 0.009000000000000001)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.009000000000000001, 0.01)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.0, 0.001)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.001, 0.002)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.002, 0.003)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.003, 0.004)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.004, 0.005)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.005, 0.006)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.006, 0.007)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.007, 0.008)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.01, 0.011)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.011, 0.012)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.014, 0.015)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.015, 0.016)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.016, 0.017)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-50To100,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.002, 0.003)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.005, 0.006)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.006, 0.007)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.007, 0.008)",3,1.2472872576150344e-07,1.6967406562413248e-13
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.008, 0.009000000000000001)",51,8.7667701274866342e-06,3.6943819973095306e-12
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.009000000000000001, 0.01)",109,1.8769351130354108e-05,7.7198195869130894e-12
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.01, 0.011)",2,5.6006001547558555e-07,1.5694359310412887e-13
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.011, 0.012)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.002, 0.003)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.003, 0.004)",1,2.0903317314363729e-07,4.3694867474497842e-14
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.005, 0.006)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.006, 0.007)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.007, 0.008)",7,-3.3214838359461928e-07,5.5539539861819156e-13
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.008, 0.009000000000000001)",152,2.3331898358399254e-05,1.0359969227356692e-11
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.009000000000000001, 0.01)",321,4.9068493115831709e-05,2.3492302021907053e-11
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.01, 0.011)",4,8.7474880644977797e-07,2.5432515494909175e-13
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.011, 0.012)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.012, 0.013000000000000001)",1,-2.8257852872566974e-07,7.9850624896764162e-14
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.015, 0.016)",1,2.7261439458471114e-07,7.4318608134788577e-14
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.017, 0.018000000000000002)",1,3.1734911986035455e-07,1.0071046387614168e-13
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.019, 0.02)",0,,
