dataset,photon_pt,photon_sieie,n,weight_nominal:sumw,weight_nominal:sumw2
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.004, 0.005)",7,1.0815767449836683e-06,3.1054924767167796e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.005, 0.006)",5,-1.1989636355814301e-06,1.5024957833417151e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.006, 0.007)",10,1.6862254760758447e-06,2.3191925211546811e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.007, 0.008)",94,-6.4892972742899308e-06,3.7702203343952551e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.008, 0.009000000000000001)",2976,-0.00039418863049734917,1.1391644618893345e-09
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.009000000000000001, 0.01)",7031,-0.00074034102738931851,2.6795077151884944e-09
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.01, 0.011)",161,-1.3455188942256503e-05,6.1028450396608591e-11
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.011, 0.012)",23,8.8211196529352496e-07,8.4517174466855051e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.012, 0.013000000000000001)",9,2.5393776883002492e-06,2.1019458172458126e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.013000000000000001, 0.014)",2,1.666743088495461e-07,1.3171181284562127e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.014, 0.015)",2,1.9918267272229503e-07,2.8102145629625939e-13
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.015, 0.016)",5,8.3118083747574074e-07,2.3600646874481261e-12
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.017, 0.018000000000000002)",1,-7.526427841621691e-07,5.6647116055138146e-13
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.018000000000000002, 0.019)",1,7.9494067392091143e-07,6.3193067505383288e-13
G1Jet_Pt-400To650,"[250.0, 300.0)","[0.019, 0.02)",1,-4.7876815506195641e-07,2.2921894630142951e-13
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.0, 0.001)",15,5.3740190072833975e-06,6.4470705300807701e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.001, 0.002)",46,1.5193966758738488e-05,1.7692979116864901e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.002, 0.003)",47,1.4264076310106503e-05,1.6665590478222257e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.003, 0.004)",76,7.3591978328947721e-06,2.9199302072622669e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.004, 0.005)",130,3.3451706228776382e-05,5.2804302125626256e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.005, 0.006)",137,2.8497723035945496e-05,5.6098186989282033e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.006, 0.007)",299,3.1832254641974529e-05,1.1939842066245945e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.007, 0.008)",2558,0.00028428234023931297,1.0011585957078006e-09
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.008, 0.009000000000000001)",102515,0.007090114928565411,4.0863354062571059e-08
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.009000000000000001, 0.01)",258374,0.016399056368423828,1.0300278570613193e-07
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.01, 0.011)",5133,0.0005092325627620237,2.0308582752789737e-09
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.011, 0.012)",268,7.5786694741531742e-05,1.0782009647536963e-10
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.012, 0.013000000000000001)",75,1.6852307292490482e-05,3.0126729391891313e-11
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.013000000000000001, 0.014)",3,1.2002060723691272e-06,7.2944788690957144e-13
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.014, 0.015)",5,2.3770368766664352e-06,1.4671795961712996e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.015, 0.016)",7,3.507664229009043e-06,2.3722315428491532e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.016, 0.017)",6,3.1203560204870684e-06,2.1934730022038051e-12
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.017, 0.018000000000000002)",2,-5.2782545112553997e-08,4.3684509495913575e-13
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[300.0, 400.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.0, 0.001)",33,1.4969939956705571e-05,1.3965827708700942e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.001, 0.002)",66,1.8026497195434712e-05,2.6525263546261844e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.002, 0.003)",126,4.3136483886119943e-05,4.7576424661288671e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.003, 0.004)",203,7.471672972795518e-05,9.09110352618929e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.004, 0.005)",289,0.00011777348761760012,1.1548478081924059e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.005, 0.006)",482,0.00019750555484248963,1.8713954883196343e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.006, 0.007)",872,0.00033276896408381858,3.4010893608490092e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.007, 0.008)",7674,0.0029283534752012701,3.1236390984742909e-09
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.008, 0.009000000000000001)",415862,0.16145838678457528,1.6818839999489466e-07
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.009000000000000001, 0.01)",1120310,0.43684868272171412,4.5286635742508335e-07
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.01, 0.011)",20326,0.007918000495670147,8.228463293744046e-09
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.011, 0.012)",502,0.00022004577127407779,2.0320940435219172e-10
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.012, 0.013000000000000001)",64,2.6067487223861113e-05,2.2658069331550506e-11
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.013000000000000001, 0.014)",4,9.3120335796715564e-07,1.4612388201694882e-12
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.014, 0.015)",3,1.8786811991862291e-06,1.1857992459297948e-12
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.015, 0.016)",5,1.3013695434706624e-06,1.7648362328242942e-12
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.017, 0.018000000000000002)",3,1.5808969568831148e-06,9.1420573792841429e-13
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.018000000000000002, 0.019)",2,4.8587965789645741e-07,2.3607904195757847e-13
G1Jet_Pt-400To650,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.0, 0.001)",5,3.6274198046803754e-06,2.6596099470004531e-12
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.001, 0.002)",18,1.0195739193435201e-05,8.2017426164178784e-12
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.002, 0.003)",46,1.5490003049655616e-05,1.9205286783657119e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.003, 0.004)",80,2.7003470545861314e-05,3.3404277197827161e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.004, 0.005)",141,5.1420278672516865e-05,5.7978496399944089e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.005, 0.006)",182,6.9607112006894834e-05,6.8922467033321021e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.006, 0.007)",298,0.00011425650621595854,1.1753224714073138e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.007, 0.008)",2268,0.00090622267687232461,9.2203538105490504e-10
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.008, 0.009000000000000001)",153969,0.061102539304272438,6.2080033095946093e-08
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.009000000000000001, 0.01)",440153,0.17606775809360548,1.7756991854787948e-07
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.01, 0.011)",7911,0.0032201467809697157,3.1982338823388668e-09
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.011, 0.012)",151,5.8245665107970437e-05,6.7210451835859238e-11
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.012, 0.013000000000000001)",18,7.7300838343999176e-06,7.19184624978593e-12
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.013000000000000001, 0.014)",1,0,0
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.014, 0.015)",1,4.7015091014776847e-07,2.2104187831277506e-13
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.015, 0.016)",2,1.5207178434538268e-06,1.1692832460390467e-12
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.016, 0.017)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.017, 0.018000000000000002)",1,1.2090808474298604e-07,1.4618764956217093e-14
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[500.0, 600.0)","[0.019, 0.02)",1,0,0
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.0, 0.001)",3,1.6579326846109922e-06,9.5949442984463964e-13
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.001, 0.002)",5,1.747021210199838e-06,2.1424772661938215e-12
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.002, 0.003)",6,3.9719052892600324e-06,2.7406296219267655e-12
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.003, 0.004)",23,9.3465441698606954e-06,8.896152342051014e-12
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.004, 0.005)",33,1.2468552597890718e-05,1.3520634568964407e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.005, 0.006)",51,1.683652032547826e-05,2.1257481470748454e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.006, 0.007)",89,2.9336666913448462e-05,3.641657627624325e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.007, 0.008)",581,0.00017564824446657246,2.3447204252212338e-10
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",48379,0.016265906499920435,1.9457775469749172e-08
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",147173,0.049771516205404182,5.9059003901380934e-08
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.01, 0.011)",2517,0.00084616217230988524,1.0044681530921124e-09
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.011, 0.012)",30,1.2213208934441474e-05,1.1854769308031009e-11
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",2,1.6206144336708005e-06,1.3156359085699172e-12
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",3,3.8567727734939433e-07,1.2015102353036209e-12
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.014, 0.015)",1,4.921650468364287e-07,2.4222643332750407e-13
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.015, 0.016)",3,4.0867067015814498e-08,1.6701171664750734e-15
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.016, 0.017)",1,6.3223124870311222e-07,3.9971635183669654e-13
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",1,2.6180678613617889e-09,6.8542793266954911e-18
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-400To650,"[600.0, 1000.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.002, 0.003)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.005, 0.006)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.006, 0.007)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.007, 0.008)",3,1.3665043493779876e-07,3.5541572041308922e-14
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.008, 0.009000000000000001)",81,5.1861237094197706e-06,1.4589111962975434e-12
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.009000000000000001, 0.01)",157,1.196131201856754e-05,2.7350492521617361e-12
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.01, 0.011)",5,2.9682520742448921e-07,1.0650590999489077e-13
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.011, 0.012)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[200.0, 250.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.0, 0.001)",1,0,0
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.002, 0.003)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.005, 0.006)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.006, 0.007)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.007, 0.008)",5,1.4140574986669304e-07,1.1770160798166799e-13
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.008, 0.009000000000000001)",129,5.3197660330154188e-06,2.149454501528768e-12
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.009000000000000001, 0.01)",308,1.88901206125355e-05,5.3375618030685662e-12
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.01, 0.011)",4,3.0227429188541505e-07,1.0071284411058852e-13
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.011, 0.012)",1,-1.7699394189641338e-07,3.1326855468030956e-14
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.012, 0.013000000000000001)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.014, 0.015)",1,-1.5563053437141024e-07,2.4220863228730705e-14
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[250.0, 300.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.002, 0.003)",1,-1.8551888500182362e-07,3.4417256692319857e-14
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.005, 0.006)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.006, 0.007)",2,3.303010627043823e-08,2.8506820995383909e-14
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.007, 0.008)",8,4.8537703798270652e-07,1.444131738212229e-13
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.008, 0.009000000000000001)",296,5.1296755466409229e-06,5.2707830247459041e-12
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.009000000000000001, 0.01)",803,1.0748312966826785e-05,1.3774643102903746e-11
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.01, 0.011)",17,-5.2137772313229985e-07,2.947991732549126e-13
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.011, 0.012)",2,-1.4780186780049969e-07,1.2683343639719797e-14
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.012, 0.013000000000000001)",1,0,0
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.014, 0.015)",2,1.6575707903671551e-07,2.7475409250783949e-14
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[300.0, 400.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.001, 0.002)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.002, 0.003)",1,1.479176156522458e-07,2.1879621020245512e-14
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.003, 0.004)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.004, 0.005)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.005, 0.006)",1,-1.7067233388479645e-08,2.912904555368344e-16
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.006, 0.007)",3,-1.7800749707499653e-07,6.0102609929179123e-14
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.007, 0.008)",16,-2.0913228252846157e-07,2.6696925330278945e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.008, 0.009000000000000001)",1198,-4.0990145570081019e-05,2.0465368941062173e-11
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.009000000000000001, 0.01)",3443,-0.00012539225734659051,5.8244335524968456e-11
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.01, 0.011)",72,-1.1741140469589411e-06,1.1891383928053953e-12
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.011, 0.012)",5,-1.3185866093561473e-07,1.0421367284928054e-13
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.012, 0.013000000000000001)",3,-1.4190636506082837e-07,5.0447957588243755e-14
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[400.0, 500.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.0, 0.001)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.001, 0.002)",2,3.0090155306979887e-07,4.5273740309714391e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.002, 0.003)",5,2.3330414411611271e-07,8.3999627995299171e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.003, 0.004)",5,1.4056087080831975e-07,8.5550631780215967e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.004, 0.005)",10,-7.3800905097362453e-07,1.9644709360463081e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.005, 0.006)",17,-5.3834381936912301e-07,3.2120223408816569e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.006, 0.007)",29,-3.9084538738552432e-08,5.1441135326439659e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.007, 0.008)",158,-4.9326580435047365e-06,2.7563825524361752e-12
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.008, 0.009000000000000001)",9126,-0.0002390051634103686,1.5473562984050665e-10
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.009000000000000001, 0.01)",27598,-0.00067782980452432999,4.7051854137969203e-10
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.01, 0.011)",484,-1.0512132357628364e-05,8.132312058165446e-12
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.011, 0.012)",40,1.1017527248742814e-06,6.8783323792202514e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.012, 0.013000000000000001)",13,8.8548921730562493e-07,2.0708238853232103e-13
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.013000000000000001, 0.014)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.014, 0.015)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.015, 0.016)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.016, 0.017)",1,1.653490903594646e-07,2.734032168270239e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.017, 0.018000000000000002)",2,-1.4384422657130755e-07,1.8549698385407671e-14
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[500.0, 600.0)","[0.019, 0.02)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.0, 0.001)",8,7.2189026525889008e-07,1.4360475187022596e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.001, 0.002)",14,1.5286978416496594e-06,2.7221651066166246e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.002, 0.003)",53,3.8362417591711915e-06,8.4744588046864101e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.003, 0.004)",103,9.2292100532065308e-06,1.9067119404702347e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.004, 0.005)",207,1.6943844970820316e-05,3.7199926529410763e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.005, 0.006)",296,2.2012420920086518e-05,5.2427612844246735e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.006, 0.007)",494,4.0135380390530165e-05,8.8067397498722151e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.007, 0.008)",2996,0.00023027368005053094,5.3630200213069957e-11
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.008, 0.009000000000000001)",256299,0.019503443847492707,4.5420089979975056e-09
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.009000000000000001, 0.01)",802521,0.061396828825089581,1.4209151168246356e-08
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.01, 0.011)",13891,0.0010726541335950275,2.4599066152289957e-10
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.011, 0.012)",245,1.8574603387938916e-05,4.169850936679975e-12
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.012, 0.013000000000000001)",35,3.400031978924471e-06,6.6239906121694336e-13
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.013000000000000001, 0.014)",6,2.5009258383002986e-08,9.1957943942004686e-14
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.014, 0.015)",2,3.1720653064826299e-07,5.0325546094491771e-14
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.015, 0.016)",3,-4.0330448991514874e-07,5.5923999389901548e-14
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.016, 0.017)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.017, 0.018000000000000002)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.018000000000000002, 0.019)",0,,
G1Jet_Pt-650ToInf,"[600.0, 1000.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.0, 0.001)",0,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.002, 0.003)",4,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.003, 0.004)",2,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.004, 0.005)",3,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.005, 0.006)",7,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.006, 0.007)",36,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.007, 0.008)",373,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.008, 0.009000000000000001)",6554,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.009000000000000001, 0.01)",11022,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.01, 0.011)",520,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.011, 0.012)",137,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.012, 0.013000000000000001)",92,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.013000000000000001, 0.014)",43,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.014, 0.015)",28,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.015, 0.016)",6,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.016, 0.017)",2,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.017, 0.018000000000000002)",1,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.018000000000000002, 0.019)",0,,
SinglePhoton_Run2017B,"[200.0, 250.0)","[0.019, 0.02)",0,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.0, 0.001)",1,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.001, 0.002)",0,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.002, 0.003)",2,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.003, 0.004)",6,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.004, 0.005)",7,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.005, 0.006)",13,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.006, 0.007)",37,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.007, 0.008)",486,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.008, 0.009000000000000001)",8759,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.009000000000000001, 0.01)",15799,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.01, 0.011)",673,,
SinglePhoton_Run2017B,"[250.0, 300.0)","[0.011, 0.012)",187,,
